#DataThief Gallagher1947_trapezoidalData.jpg Monday 12-Jun-2017 3:25:08 PM
5.0555, 0.1912
8.2136, 0.3013
10.3519, 0.3793
12.42, 0.4694
15.6228, 0.559
25.6954, 0.8591
28.7235, 0.9154
30.9276, 0.9548
32.9357, 0.9771
35.7361, 0.9737
35.7656, 1.0051
38.9508, 0.9931
41.0503, 0.9847
43.0063, 0.9854
46.1634, 0.9498
46.1671, 0.9715
48.9132, 0.9329
50.8415, 0.913
